FECHA,HORA,SAG,VIF,XAL,ATI,CAM,CUT,FAC,TLA,TLI,BJU,HGM,IZT,MER,ACO,CHO,MPA,TAH,UIZ,AJM,CUA,INN,MGH,PED,SFE
5/29/2017,1,54,60,60,58,58,70,62,54,58,62,54,59,61,71,68,69,75,61,59,68,93,52,60,67
5/29/2017,2,54,61,63,61,61,77,64,57,61,62,57,61,64,72,74,66,75,65,62,69,94,57,66,70
5/29/2017,3,58,60,63,62,62,82,66,58,62,61,54,59,63,72,73,66,63,62,60,69,95,58,63,66
5/29/2017,4,60,61,65,63,63,84,68,57,63,60,53,57,59,73,73,66,70,59,61,71,95,54,61,63
5/29/2017,5,61,66,66,63,63,75,68,57,63,56,54,57,62,77,74,70,75,65,66,73,95,56,62,67
5/29/2017,6,58,69,65,63,63,77,65,61,63,61,58,62,66,78,74,71,76,65,68,75,95,60,62,68
5/29/2017,7,73,69,64,65,65,78,67,63,65,63,59,63,68,79,75,70,73,65,72,74,94,60,62,70
5/29/2017,8,57,67,63,63,63,69,66,60,63,63,60,63,67,79,74,70,71,66,70,70,90,59,64,68
5/29/2017,9,53,62,56,57,57,65,57,56,57,59,52,57,61,70,66,70,62,61,63,68,80,55,61,67
5/29/2017,10,44,60,52,51,51,67,51,51,51,54,48,52,55,64,60,61,57,56,58,62,72,50,54,62
5/29/2017,11,38,52,46,46,46,58,44,47,46,49,44,47,47,56,53,53,50,52,57,59,72,45,51,58
5/29/2017,12,34,42,42,41,41,51,40,42,41,43,40,42,42,50,46,50,46,47,49,52,66,40,44,50
5/29/2017,13,27,34,35,35,35,40,34,35,35,39,36,38,38,41,44,47,38,41,42,48,59,34,38,43
5/29/2017,14,21,27,28,27,27,35,26,27,27,35,30,33,33,36,50,40,35,33,38,42,55,28,35,39
5/29/2017,15,18,28,25,26,26,32,25,27,26,28,25,27,27,35,48,50,37,29,34,35,68,21,30,34
5/29/2017,16,20,27,26,27,27,30,26,27,27,26,24,25,25,35,48,47,36,30,30,36,54,22,27,34
5/29/2017,17,25,34,34,29,29,36,28,29,29,28,26,27,27,43,51,46,39,37,35,37,65,25,29,35
5/29/2017,18,32,39,41,45,45,47,48,42,45,38,37,38,38,51,56,51,50,47,40,53,82,34,37,46
5/29/2017,19,39,49,48,58,58,57,68,48,58,69,56,63,63,57,62,68,81,52,78,82,88,51,79,79
5/29/2017,20,46,55,55,59,59,66,64,54,59,86,55,71,71,68,82,80,73,57,86,84,92,66,89,85
5/29/2017,21,52,60,62,62,62,70,66,58,62,74,59,65,62,71,91,85,80,63,83,89,92,61,87,89
5/29/2017,22,52,63,63,64,64,70,67,60,64,70,61,66,66,72,91,82,79,64,83,87,93,63,84,83
5/29/2017,23,51,63,63,65,65,71,68,61,65,69,61,65,66,73,85,82,77,64,83,89,94,62,80,82
5/29/2017,24,52,66,63,66,66,78,69,62,66,65,59,63,66,73,87,81,78,66,82,89,94,63,81,83
5/30/2017,1,52,67,62,68,68,85,72,63,68,68,61,65,66,75,80,80,75,66,80,87,93,68,82,82
5/30/2017,2,53,69,64,72,72,81,78,65,72,72,64,68,67,78,83,82,77,66,80,88,93,70,83,86
5/30/2017,3,57,71,65,73,73,82,80,66,73,72,65,69,69,79,79,82,76,67,79,86,90,72,84,86
5/30/2017,4,59,72,69,75,75,84,80,69,75,71,65,69,70,79,80,85,78,70,82,87,90,71,81,86
5/30/2017,5,58,70,67,75,75,83,79,70,75,72,65,69,71,76,78,85,78,72,84,90,93,70,80,88
5/30/2017,6,53,69,64,71,71,82,75,66,71,71,64,68,69,78,83,84,79,70,85,90,92,71,80,87
5/30/2017,7,51,69,60,68,68,86,73,63,68,69,61,66,67,81,81,82,77,67,83,90,93,70,78,87
5/30/2017,8,49,69,55,67,67,75,73,60,67,70,61,65,64,78,80,79,75,65,81,88,89,67,77,83
5/30/2017,9,47,62,53,58,58,68,61,55,58,66,58,62,63,71,73,76,70,62,74,76,83,61,69,74
5/30/2017,10,41,58,51,50,50,62,49,50,50,60,52,57,59,63,66,71,65,58,70,68,73,56,59,69
5/30/2017,11,38,53,48,46,46,58,45,46,46,53,47,51,53,58,61,66,60,53,63,62,67,50,58,63
5/30/2017,12,34,49,44,41,41,54,39,43,41,49,42,46,48,54,53,59,54,49,56,57,64,43,53,58
5/30/2017,13,32,42,40,37,37,50,35,39,37,45,39,42,43,50,50,52,49,44,52,52,63,41,48,51
5/30/2017,14,29,38,36,35,35,44,33,36,35,41,35,38,39,46,44,48,43,38,47,48,58,36,44,49
5/30/2017,15,25,35,33,32,32,40,30,33,32,36,31,34,35,41,42,45,41,35,41,44,54,32,39,44
5/30/2017,16,23,34,30,28,28,37,27,29,28,32,29,31,32,39,39,41,38,33,36,38,46,29,34,38
5/30/2017,17,24,38,32,27,27,41,27,27,27,31,27,30,31,40,40,40,37,30,34,36,49,26,32,35
5/30/2017,18,31,45,43,35,35,43,35,35,35,34,36,36,38,59,46,46,43,37,32,40,55,32,33,38
5/30/2017,19,47,46,52,44,44,50,44,43,44,46,45,47,51,61,59,54,55,53,47,51,61,40,46,51
5/30/2017,20,48,57,57,50,50,61,50,50,50,60,55,59,61,66,65,66,65,65,65,63,65,54,62,64
5/30/2017,21,47,63,58,59,59,67,60,57,59,62,56,60,63,66,64,66,65,65,71,72,79,56,64,71
5/30/2017,22,48,66,61,62,62,70,64,60,62,61,56,60,63,69,61,60,61,63,71,74,86,57,64,71
5/30/2017,23,50,68,63,65,65,74,67,62,65,61,58,61,64,70,67,69,67,64,70,77,86,61,65,75
5/30/2017,24,53,68,65,66,66,74,68,64,66,65,61,64,65,73,77,74,72,65,74,80,86,64,68,78
5/31/2017,1,55,70,65,67,67,74,69,65,67,67,63,66,67,75,78,75,73,66,75,81,87,65,69,77
5/31/2017,2,55,71,67,68,68,76,69,66,68,67,63,66,67,77,79,77,74,67,75,80,87,66,69,78
5/31/2017,3,55,71,68,68,68,79,68,67,68,68,64,67,68,76,80,79,76,69,77,82,90,66,70,79
5/31/2017,4,55,72,67,69,69,81,70,68,69,69,65,68,69,76,80,85,78,70,78,82,90,66,72,80
5/31/2017,5,55,72,67,70,70,81,71,68,70,70,66,69,70,77,81,85,79,70,83,82,91,67,77,81
5/31/2017,6,54,71,67,71,71,81,73,69,71,74,67,71,71,77,83,85,80,72,82,82,93,70,83,82
5/31/2017,7,57,72,66,72,72,80,76,68,72,80,71,76,76,77,83,85,81,74,76,82,91,72,83,85
5/31/2017,8,55,71,67,75,75,78,79,70,75,77,69,73,73,75,82,86,80,72,85,82,92,73,79,83
5/31/2017,9,53,71,65,73,73,76,78,68,73,78,70,74,75,70,74,85,78,75,82,86,92,75,79,83
5/31/2017,10,48,66,60,67,67,71,71,63,67,76,68,72,72,67,68,79,72,70,82,77,88,71,80,78
5/31/2017,11,43,58,54,54,54,64,57,50,54,67,54,61,62,63,63,66,63,59,78,74,79,64,72,78
5/31/2017,12,37,49,48,45,45,56,44,46,45,53,45,50,52,57,53,62,56,54,65,68,80,51,61,68
5/31/2017,13,31,45,44,41,41,53,40,42,41,44,41,44,47,51,49,56,51,48,58,62,78,40,52,57
5/31/2017,14,29,42,39,37,37,50,36,38,37,41,38,41,43,50,52,51,48,42,50,54,63,37,44,52
5/31/2017,15,35,44,45,34,34,49,32,35,34,39,36,39,41,79,59,56,52,41,46,45,57,33,41,44
5/31/2017,16,51,58,59,42,42,50,38,45,42,57,56,60,68,80,64,66,66,68,54,43,58,41,52,47
5/31/2017,17,69,64,76,51,51,62,52,50,51,79,68,75,78,81,69,77,77,84,77,70,65,61,73,72
5/31/2017,18,68,65,80,58,58,64,59,56,58,81,68,76,78,86,68,77,75,81,82,78,82,64,76,78
5/31/2017,19,67,66,75,59,59,69,61,56,59,75,65,72,75,84,68,74,74,79,80,78,89,64,75,78
5/31/2017,20,62,70,71,59,59,72,62,56,59,73,65,71,75,78,68,76,73,75,75,77,90,61,72,79
5/31/2017,21,60,71,69,60,60,75,62,57,60,70,63,68,71,81,74,80,76,73,75,77,90,62,70,78
5/31/2017,22,65,73,69,63,63,77,64,61,63,69,64,68,72,85,74,79,76,74,74,76,88,61,70,75
5/31/2017,23,63,75,70,66,66,79,67,64,66,71,66,70,74,86,75,79,76,74,76,78,89,66,72,77
5/31/2017,24,63,77,69,70,70,79,71,69,70,72,65,69,71,84,77,74,75,74,77,82,89,67,73,80
6/1/2017,1,63,76,73,73,73,79,74,72,73,70,67,70,74,83,80,81,79,77,77,83,89,70,73,82
6/1/2017,2,62,75,71,73,73,80,75,71,73,73,68,72,76,85,82,87,82,78,82,85,87,73,75,83
6/1/2017,3,61,76,69,71,71,82,73,69,71,73,69,72,74,84,82,88,83,78,83,87,90,72,78,85
6/1/2017,4,62,79,69,72,72,84,74,70,72,74,68,72,74,86,80,86,81,77,83,85,89,71,77,84
6/1/2017,5,63,81,70,72,72,83,74,70,72,73,68,71,73,85,78,89,81,77,82,84,91,71,76,83
6/1/2017,6,64,82,70,74,74,85,74,73,74,73,69,72,73,85,79,90,81,75,82,83,92,71,75,81
6/1/2017,7,64,81,69,74,74,83,74,74,74,73,70,72,73,85,78,89,82,78,81,83,92,72,75,81
6/1/2017,8,62,77,65,72,72,78,73,71,72,74,69,72,73,83,75,86,79,76,81,82,90,71,75,81
6/1/2017,9,56,70,61,64,64,71,64,64,64,69,61,66,68,80,73,83,76,72,79,79,87,64,71,78
6/1/2017,10,49,64,56,54,54,64,53,55,54,63,55,61,64,75,69,78,71,67,72,72,79,58,66,70
6/1/2017,11,45,57,53,51,51,59,50,51,51,60,52,58,61,66,65,71,66,63,64,67,71,52,62,67
6/1/2017,12,39,49,47,46,46,57,45,46,46,54,47,51,53,59,58,60,58,56,57,65,67,45,53,63
6/1/2017,13,39,44,44,42,42,50,41,43,42,46,41,44,46,63,59,57,55,48,51,57,62,41,48,56
6/1/2017,14,40,46,49,41,41,45,35,46,41,42,40,42,45,65,61,63,57,46,47,49,58,38,44,50
6/1/2017,15,39,61,45,47,47,47,46,48,47,45,43,45,47,69,55,57,53,47,52,53,59,43,48,52
6/1/2017,16,37,64,46,44,44,75,42,45,44,45,39,42,43,61,54,54,51,46,52,55,66,41,50,54
6/1/2017,17,43,69,53,57,57,89,53,60,57,52,55,57,63,63,55,52,57,63,56,55,66,44,53,53
6/1/2017,18,53,76,60,72,72,88,68,75,72,76,65,70,68,67,61,64,67,77,70,72,77,76,75,74
6/1/2017,19,54,74,61,79,79,87,81,77,79,83,64,70,64,69,74,74,74,74,84,76,83,77,85,75
6/1/2017,20,52,77,63,79,79,86,82,76,79,81,70,75,73,75,75,76,74,70,76,79,83,77,82,78
6/1/2017,21,57,76,66,77,77,88,78,76,77,78,70,73,71,77,76,78,76,74,73,76,86,74,80,75
6/1/2017,22,61,76,67,78,78,88,80,76,78,77,72,74,73,77,78,78,77,75,76,76,87,76,81,76
6/1/2017,23,63,80,65,79,79,91,82,76,79,80,73,76,76,79,81,79,79,77,77,82,88,78,83,80
6/1/2017,24,65,77,67,78,78,94,81,75,78,78,73,76,77,81,82,78,79,78,76,80,89,76,82,80
6/2/2017,1,65,75,71,79,79,96,83,74,79,78,73,76,78,81,86,80,82,79,76,79,90,76,81,77
6/2/2017,2,65,75,71,80,80,96,87,73,80,79,72,76,76,82,86,83,83,80,75,78,91,77,81,79
6/2/2017,3,64,77,71,81,81,97,89,73,81,78,70,75,76,83,85,85,83,80,80,80,91,78,82,81
6/2/2017,4,64,79,70,83,83,97,90,75,83,77,70,75,79,82,82,88,83,80,84,86,92,77,84,85
6/2/2017,5,64,83,69,80,80,93,85,75,80,78,72,76,77,84,80,89,82,78,81,86,93,78,83,84
6/2/2017,6,63,82,67,77,77,87,79,75,77,77,72,75,77,82,77,86,80,76,80,84,94,76,79,81
6/2/2017,7,61,81,67,75,75,87,76,74,75,75,71,74,77,82,79,87,81,77,78,82,94,74,77,80
6/2/2017,8,64,79,64,74,74,83,75,72,74,75,70,73,75,80,78,87,80,76,81,82,94,73,76,80
6/2/2017,9,59,72,62,68,68,74,70,66,68,69,62,67,69,74,74,85,77,73,78,80,90,66,70,78
6/2/2017,10,49,65,58,57,57,67,57,57,57,59,54,58,62,69,67,78,69,63,69,69,74,57,62,67
6/2/2017,11,44,52,53,50,50,63,48,51,50,54,48,52,54,61,61,70,63,59,62,61,64,52,59,62
6/2/2017,12,38,45,46,43,43,55,41,45,43,48,42,46,48,53,53,61,55,50,55,55,59,43,49,58
6/2/2017,13,31,38,40,37,37,47,35,39,37,42,38,40,41,47,43,52,47,45,48,49,55,37,42,49
6/2/2017,14,26,34,34,33,33,42,31,34,33,36,33,35,36,42,38,46,40,37,39,42,51,33,37,43
6/2/2017,15,26,32,32,29,29,36,28,29,29,32,29,31,33,39,34,39,35,33,34,36,51,28,33,37
6/2/2017,16,23,30,29,27,27,35,27,27,27,28,26,28,29,37,43,35,37,32,31,36,47,25,29,36
6/2/2017,17,23,30,30,27,27,36,25,28,27,26,25,26,28,31,49,39,39,30,29,33,42,24,28,32
6/2/2017,18,30,31,35,29,29,38,28,30,29,28,28,29,32,34,53,57,48,35,29,32,43,25,28,32
6/2/2017,19,36,34,46,34,34,46,34,34,34,39,38,39,41,53,58,57,52,41,43,38,63,33,37,37
6/2/2017,20,40,45,49,40,40,54,40,40,40,46,45,46,48,58,63,66,59,47,49,52,85,43,47,53
6/2/2017,21,44,57,52,49,49,62,48,49,49,57,50,54,55,64,63,71,64,58,71,66,83,51,69,72
6/2/2017,22,49,61,56,55,55,70,57,53,55,70,54,61,58,68,64,78,69,66,78,73,78,69,87,81
6/2/2017,23,51,65,56,60,60,74,64,56,60,83,69,71,60,72,80,77,77,75,78,84,79,78,89,86
6/2/2017,24,52,70,59,65,65,75,67,62,65,73,58,63,59,73,82,79,75,64,78,87,91,68,84,83
6/3/2017,1,58,70,65,68,68,77,72,64,68,68,63,66,66,77,81,81,73,64,79,87,93,69,84,84
6/3/2017,2,58,71,66,68,68,79,71,64,68,74,62,67,66,77,79,81,72,67,81,86,92,71,86,87
6/3/2017,3,57,70,63,67,67,86,70,64,67,75,62,68,68,80,79,83,76,69,79,87,93,76,84,86
6/3/2017,4,59,71,64,72,72,90,76,68,72,80,65,71,68,84,81,81,75,70,75,81,93,77,81,83
6/3/2017,5,64,75,65,74,74,94,79,68,74,81,69,74,71,86,81,79,80,73,74,72,91,75,80,79
6/3/2017,6,69,80,73,76,76,94,82,70,76,79,69,73,72,87,83,77,81,74,66,67,90,77,76,72
6/3/2017,7,67,80,72,77,77,95,83,70,77,78,67,73,74,87,79,74,81,80,73,66,90,73,74,70
6/3/2017,8,63,74,66,70,70,84,73,66,70,68,62,67,71,79,76,66,77,74,73,73,81,68,68,78
6/3/2017,9,56,67,57,61,61,74,61,60,61,63,55,61,65,71,68,74,69,69,73,76,63,62,67,80
6/3/2017,10,48,59,53,51,51,65,51,50,51,56,47,53,56,63,61,69,62,59,67,66,63,53,63,73
6/3/2017,11,36,44,46,40,40,57,40,39,40,47,40,44,46,50,52,54,52,44,58,56,62,41,54,62
6/3/2017,12,28,32,37,33,33,42,30,35,33,37,31,35,38,42,43,49,45,39,44,43,52,33,43,46
6/3/2017,13,19,31,27,28,28,32,26,29,28,28,26,29,32,34,31,42,32,34,37,35,43,24,33,35
6/3/2017,14,19,25,27,24,24,29,23,24,24,26,23,25,26,32,33,32,24,26,29,31,38,20,28,33
6/3/2017,15,17,23,25,21,21,26,19,22,21,24,23,24,26,28,44,28,24,24,26,29,37,20,25,29
6/3/2017,16,16,23,24,21,21,26,19,22,21,24,22,23,24,26,43,33,33,24,26,27,37,19,25,29
6/3/2017,17,16,24,25,23,23,27,21,24,23,24,22,23,24,25,45,34,35,24,25,26,39,20,26,28
6/3/2017,18,16,24,25,24,24,29,23,25,24,25,24,25,25,34,52,38,40,26,27,29,46,22,27,29
6/3/2017,19,27,32,32,31,31,46,29,32,31,29,28,29,30,43,58,58,46,41,35,37,79,25,30,31
6/3/2017,20,43,49,47,42,42,50,42,42,42,46,44,47,52,47,63,60,51,58,61,50,76,39,45,47
6/3/2017,21,41,48,46,40,40,61,41,39,40,66,54,59,58,53,64,77,79,78,75,49,64,48,67,53
6/3/2017,22,39,47,49,49,49,73,52,46,49,66,59,63,65,52,66,78,82,73,66,50,71,56,64,62
6/3/2017,23,39,48,46,56,56,82,59,53,56,61,54,58,59,58,70,80,83,70,62,52,77,55,60,60
6/3/2017,24,40,46,47,53,53,83,58,47,53,66,51,57,54,59,74,78,80,75,63,56,81,50,62,62
6/4/2017,1,42,53,46,56,56,84,62,49,56,75,53,61,54,62,77,75,83,74,64,61,79,49,62,62
6/4/2017,2,45,61,48,60,60,77,68,52,60,72,51,61,61,62,76,76,85,76,57,64,74,54,62,65
6/4/2017,3,48,65,50,63,63,78,66,59,63,61,52,56,56,73,77,76,82,63,60,68,76,59,62,67
6/4/2017,4,55,69,54,67,67,88,69,65,67,64,60,62,61,74,79,77,75,63,65,72,81,64,67,71
6/4/2017,5,56,73,56,70,70,93,73,66,70,69,64,66,66,74,83,76,73,67,70,78,84,69,71,76
6/4/2017,6,58,74,62,72,72,95,76,67,72,71,65,68,68,81,75,78,78,68,73,82,85,70,70,80
6/4/2017,7,60,74,64,74,74,93,79,69,74,71,64,68,69,81,81,79,83,72,70,71,84,70,70,75
6/4/2017,8,61,71,59,67,67,84,73,60,67,68,57,64,68,77,75,78,79,70,65,63,80,64,65,61
6/4/2017,9,54,64,57,56,56,72,59,53,56,60,52,58,62,67,64,75,72,63,67,60,71,57,63,62
6/4/2017,10,43,50,48,49,49,60,48,49,49,55,46,52,54,57,58,73,63,58,63,62,64,48,57,64
6/4/2017,11,34,40,42,40,40,48,39,41,40,48,40,45,47,48,53,64,55,50,56,52,65,40,52,56
6/4/2017,12,25,27,33,28,28,34,28,28,28,38,28,34,37,36,47,52,44,40,47,40,59,29,43,42
6/4/2017,13,13,23,23,21,21,28,18,23,21,27,23,26,29,31,37,41,34,30,33,28,39,19,30,32
6/4/2017,14,10,19,20,18,18,22,16,19,18,21,19,20,21,25,30,32,27,23,26,22,29,17,23,25
6/4/2017,15,11,18,18,15,15,20,13,16,15,20,19,19,19,23,26,27,22,18,21,21,25,16,19,24
6/4/2017,16,12,17,19,14,14,17,13,15,14,18,17,17,17,22,44,24,20,17,20,21,24,14,20,24
6/4/2017,17,11,17,18,14,14,18,12,15,14,17,16,17,18,18,48,37,31,19,21,20,51,13,19,22
6/4/2017,18,10,16,17,15,15,17,14,16,15,18,17,18,19,18,51,52,38,24,20,21,68,14,19,21
6/4/2017,19,10,16,17,17,17,22,17,17,17,24,18,21,21,25,59,57,47,38,28,35,79,15,27,37
6/4/2017,20,36,21,37,19,19,36,20,18,19,43,40,42,42,41,66,59,54,46,33,49,84,30,37,45
6/4/2017,21,45,47,50,31,31,37,31,31,31,38,45,44,49,48,69,56,57,53,31,51,85,36,35,48
6/4/2017,22,50,53,54,47,47,52,45,49,47,45,39,47,57,48,70,62,69,57,33,51,84,37,36,45
6/4/2017,23,52,43,62,57,57,55,58,56,57,61,50,64,81,59,71,58,71,69,38,53,82,42,60,49
6/4/2017,24,54,41,63,49,49,57,51,47,49,60,52,63,76,54,72,61,72,75,45,59,83,57,54,59
6/5/2017,1,54,43,68,48,48,51,51,44,48,62,56,61,66,60,72,59,70,68,54,59,85,53,57,60
6/5/2017,2,56,40,66,48,48,62,53,43,48,65,48,59,64,66,85,67,68,66,57,62,88,57,59,62
6/5/2017,3,50,40,60,45,45,63,51,39,45,60,48,55,58,69,77,68,64,63,60,64,90,52,61,66
6/5/2017,4,54,61,64,53,53,66,58,47,53,66,52,62,69,73,79,63,71,71,61,66,91,51,61,67
6/5/2017,5,52,55,62,53,53,61,60,45,53,70,61,67,71,74,77,66,76,69,62,66,92,54,67,64
6/5/2017,6,55,50,57,56,56,67,62,50,56,64,50,59,64,77,71,67,75,67,63,69,92,55,66,63
6/5/2017,7,50,63,57,60,60,72,62,57,60,54,52,55,58,76,76,68,72,65,67,68,91,57,61,64
6/5/2017,8,49,65,56,61,61,67,64,58,61,61,57,60,63,67,69,68,70,65,66,70,88,59,62,69
6/5/2017,9,43,57,53,61,61,59,63,58,61,62,57,61,63,61,69,67,67,62,68,73,91,61,65,72
6/5/2017,10,43,52,52,57,57,55,60,53,57,61,53,58,60,58,61,68,60,61,64,66,89,57,63,68
6/5/2017,11,38,40,44,46,46,47,45,46,46,53,46,51,53,51,56,60,56,54,64,63,82,49,58,66
6/5/2017,12,33,37,39,37,37,40,35,38,37,43,39,42,44,46,46,56,49,47,52,47,66,37,49,52
6/5/2017,13,26,32,33,28,28,35,26,30,28,34,32,34,36,38,38,51,41,38,43,39,62,29,39,41
6/5/2017,14,20,28,27,25,25,31,25,25,25,27,26,28,30,29,36,39,33,32,39,36,57,25,31,35
6/5/2017,15,17,21,25,24,24,31,23,25,24,25,23,25,27,28,35,36,32,30,33,36,52,21,32,35
6/5/2017,16,16,20,29,29,29,28,24,33,29,26,24,26,28,23,32,37,33,30,30,33,48,23,31,33
6/5/2017,17,21,24,27,33,33,29,35,30,33,29,27,29,30,25,31,35,32,31,33,47,46,27,31,38
6/5/2017,18,18,21,24,35,35,29,40,29,35,31,28,30,31,29,39,39,34,32,43,51,56,33,37,45
6/5/2017,19,20,26,27,36,36,38,37,34,36,35,30,31,28,30,47,44,35,34,49,48,65,31,46,49
6/5/2017,20,28,32,33,42,42,37,45,38,42,41,36,38,37,41,57,52,43,41,46,53,73,35,48,52
6/5/2017,21,39,49,48,54,54,67,53,54,54,41,41,42,44,52,66,55,64,42,45,55,77,41,45,51
6/5/2017,22,43,59,57,67,67,93,68,66,67,55,53,56,59,69,66,59,58,56,52,55,76,55,52,54
6/5/2017,23,49,53,54,65,65,95,67,63,65,56,53,57,61,61,59,60,56,60,58,61,71,55,57,63
6/5/2017,24,50,67,58,66,66,91,68,63,66,56,53,56,58,64,58,63,58,58,58,64,76,54,60,66
6/6/2017,1,51,68,58,67,67,88,71,63,67,58,53,56,57,67,60,61,58,57,55,62,79,54,59,63
6/6/2017,2,50,68,58,68,68,91,72,64,68,57,52,56,59,73,67,59,66,58,46,54,77,53,53,55
6/6/2017,3,54,68,61,66,66,95,68,64,66,58,53,57,61,79,73,64,68,59,56,53,80,53,55,58
6/6/2017,4,54,68,63,68,68,88,70,65,68,61,59,63,69,80,75,60,71,61,52,58,82,53,61,63
6/6/2017,5,54,71,62,67,67,91,71,62,67,62,60,63,67,80,76,66,75,68,56,65,85,60,62,63
6/6/2017,6,56,70,62,66,66,88,69,63,66,64,59,63,65,83,80,72,76,67,64,68,88,60,63,67
6/6/2017,7,59,71,65,69,69,89,74,64,69,63,56,61,64,83,79,74,72,67,63,69,90,57,63,67
6/6/2017,8,54,65,57,61,61,78,64,57,61,57,55,58,62,80,74,70,72,61,58,65,87,53,59,64
6/6/2017,9,50,58,52,51,51,67,51,51,51,55,48,53,57,70,64,67,64,57,56,62,86,48,54,59
6/6/2017,10,47,49,51,45,45,63,43,47,45,48,41,46,49,62,58,61,57,49,52,58,78,44,52,58
6/6/2017,11,38,43,45,40,40,53,38,41,40,41,38,41,44,51,49,46,44,44,51,53,67,39,46,53
6/6/2017,12,30,34,40,32,32,44,30,33,32,36,33,36,38,42,43,39,36,39,43,44,65,33,38,43
6/6/2017,13,20,28,32,32,32,46,30,33,32,32,30,32,34,32,41,36,35,32,36,47,48,27,32,42
6/6/2017,14,20,36,32,50,50,60,58,42,50,35,37,36,36,28,47,43,38,43,38,56,51,37,39,49
6/6/2017,15,21,30,32,43,43,48,48,37,43,41,39,40,40,31,62,51,40,51,39,60,60,37,39,50
6/6/2017,16,20,26,28,27,27,36,26,28,27,30,29,31,33,28,53,43,33,43,31,42,49,26,30,38
6/6/2017,17,17,23,24,24,24,30,24,24,24,26,23,25,27,25,41,39,36,39,29,36,42,23,28,34
6/6/2017,18,22,26,27,25,25,33,25,25,25,29,26,28,28,38,37,39,40,39,31,35,49,21,29,33
6/6/2017,19,38,37,43,44,44,54,43,44,44,38,35,37,39,52,42,43,43,43,36,48,58,33,37,39
6/6/2017,20,44,49,50,74,74,66,80,67,74,72,60,64,60,57,51,53,54,53,69,75,76,70,78,69
6/6/2017,21,42,50,56,76,76,68,80,71,76,80,71,75,73,52,71,75,78,75,77,85,88,77,83,83
6/6/2017,22,50,63,63,72,72,67,76,68,72,74,68,70,68,55,77,79,81,79,71,81,85,73,78,77
6/6/2017,23,51,59,61,72,72,69,72,72,72,75,64,69,67,73,77,80,83,80,64,74,85,67,76,72
6/6/2017,24,59,60,63,73,73,73,73,73,73,74,63,68,67,77,78,79,80,79,66,73,80,67,80,76
6/7/2017,1,57,63,63,74,74,84,74,74,74,77,65,70,67,73,78,79,80,79,74,75,84,69,78,81
6/7/2017,2,57,68,63,77,77,87,77,77,77,76,68,71,69,74,77,77,77,77,66,75,87,71,78,76
6/7/2017,3,55,63,61,78,78,82,78,78,78,73,67,71,73,74,78,79,79,79,64,72,91,76,78,77
6/7/2017,4,50,63,60,78,78,88,78,78,78,73,68,71,73,73,81,81,81,81,73,78,90,73,77,78
6/7/2017,5,54,67,67,81,81,89,81,81,81,72,67,71,73,78,83,80,76,80,73,81,88,72,74,80
6/7/2017,6,57,71,69,81,81,85,81,81,81,77,67,73,74,80,77,77,77,77,69,79,90,70,75,79
6/7/2017,7,58,69,67,78,78,82,78,78,78,70,65,69,73,79,74,79,83,79,61,67,89,69,67,68
6/7/2017,8,60,66,64,75,75,80,75,75,75,63,60,64,69,74,70,76,81,76,58,53,83,64,58,63
6/7/2017,9,57,63,63,64,64,73,67,61,64,66,58,64,68,69,63,69,74,69,71,55,69,64,66,64
6/7/2017,10,52,57,56,56,56,65,57,55,56,61,53,59,62,63,58,59,60,59,67,61,62,56,66,64
6/7/2017,11,38,45,43,45,45,54,45,45,45,52,44,49,50,50,53,52,51,52,54,56,60,47,55,59
6/7/2017,12,32,33,35,34,34,41,33,34,34,43,36,40,41,42,47,45,43,45,44,51,59,38,46,51
6/7/2017,13,26,28,31,30,30,35,27,32,30,34,29,32,33,35,41,38,34,38,36,42,66,30,36,44
6/7/2017,14,21,25,28,26,26,32,24,27,26,29,25,27,28,30,38,37,36,37,33,44,68,26,33,41
6/7/2017,15,15,23,23,24,24,29,24,23,24,29,25,27,27,27,34,35,36,35,32,45,59,27,35,43
6/7/2017,16,13,24,23,30,30,32,29,31,30,32,28,29,28,29,36,36,35,36,33,45,58,29,34,43
6/7/2017,17,17,27,28,31,31,32,31,30,31,31,29,30,31,38,37,37,37,37,35,42,72,29,33,38
6/7/2017,18,28,35,34,33,33,35,34,32,33,33,30,32,32,44,43,40,37,40,37,57,76,32,39,50
6/7/2017,19,41,53,45,39,39,60,36,42,39,44,42,44,46,46,74,60,45,60,40,61,78,42,45,57
6/7/2017,20,62,82,61,70,70,78,63,76,70,71,71,69,66,61,66,67,67,67,59,71,81,75,65,71
6/7/2017,21,79,81,77,76,76,74,72,79,76,88,86,87,87,74,68,74,79,74,87,90,85,83,88,89
6/7/2017,22,82,82,83,82,82,68,82,82,82,89,85,88,90,77,86,86,86,86,83,91,86,83,88,90
6/7/2017,23,84,80,85,81,81,71,80,81,81,87,81,86,91,86,89,88,86,88,78,86,85,77,85,83
6/7/2017,24,84,80,86,77,77,72,76,78,77,86,77,84,88,86,90,89,87,89,74,84,87,74,84,82
6/8/2017,1,82,81,84,75,75,81,73,77,75,86,76,83,87,87,91,88,85,88,74,83,89,78,85,85
6/8/2017,2,79,85,82,74,74,82,72,75,74,88,76,84,87,87,87,88,88,88,73,83,87,76,84,83
6/8/2017,3,79,86,79,76,76,81,77,75,76,88,77,83,84,86,86,87,88,87,74,83,87,79,87,83
